"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"flowing-sweep-25","0.00014446604621162225","0.035929709423713874","0.0005702643884024995","0.0338882628590116","1.2182695865631104","0.9999996290912564","0.8686827684189162","0.8769875273088847","0.8852922861988531","0.1974315643310547","0.85","0.8602641033521581","0.8705282067043162"
"genial-sweep-121","0.00014412054876571315","0.03563113707055514","0.0005706447362552941","0.033600957651483465","1.222614288330078","0.999999655397541","0.8684798051552669","0.87698455137007","0.8854892975848733","0.2009914070367813","0.85","0.8599669175061517","0.8699338350123035"
"fearless-sweep-132","0.00014417238867222117","0.035555531391593224","0.0005702011851523154","0.03321786866535486","1.2139543294906616","0.9999996822436452","0.8719301806373047","0.8769381401376639","0.8819460996380232","0.19388309121131897","0.87","0.8681921624694067","0.8663843249388135"
"zany-sweep-87","0.0001445081614188133","0.0359156696744785","0.0005702978799940865","0.03304256221996266","1.2244426012039185","0.999999726095944","0.8709153643190582","0.876883957916207","0.8828525515133557","0.20248572528362271","0.862","0.8673191854947089","0.8726383709894178"
"zany-sweep-149","0.0001447862029060153","0.0350169128100939","0.0005709218178186851","0.03382087590814464","1.2055771350860596","0.9999996222529692","0.8713212908463568","0.8768623629131851","0.8824034349800133","0.1869584023952484","0.854","0.8622210677236705","0.870442135447341"
"crisp-sweep-88","0.00014463308655249547","0.035635979550745","0.0005702910474887417","0.033571245093190226","1.2432563304901123","0.9999999457122614","0.8709153643190582","0.8768372768920052","0.882759189464952","0.21773400902748108","0.86","0.8642365446144216","0.8684730892288433"
"electric-sweep-123","0.00014459847524510668","0.03592061748500494","0.0005708959741028707","0.03317211952945492","1.2309684753417969","0.9999996273384776","0.8713212908463568","0.8768193840034022","0.8823174771604477","0.20780126750469208","0.86","0.8633765461346059","0.8667530922692117"
"devoted-sweep-53","0.00014419304920676494","0.03541854765773041","0.0005707736176701366","0.0333573151993589","1.3016515970230105","0.9999998883061132","0.8694946214735133","0.8767584539369275","0.8840222864003419","0.2636339068412781","0.856","0.8627546652621556","0.8695093305243113"
"lemon-sweep-115","0.0001448887489393324","0.0357068593713192","0.000570977675054501","0.033736212816598644","1.233181118965149","0.9999996779940118","0.8709153643190582","0.8767472692799838","0.8825791742409095","0.20959708094596863","0.858","0.8648979445410991","0.8717958890821984"
"dashing-sweep-81","0.00014452968359821293","0.035741363450224405","0.00057051019929258","0.03360052479664452","1.2615612745285034","0.999999838037149","0.8717272173736553","0.8766108659273681","0.8814945144810811","0.23235002160072327","0.856","0.8618598190778588","0.8677196381557175"
"graceful-sweep-13","0.0001443290961715658","0.035539749067655876","0.0005703422380114205","0.03301610321572759","1.3231449127197266","0.999999742096105","0.8694946214735133","0.876556171591801","0.8836177217100887","0.2800113558769226","0.85","0.8610544591001885","0.8721089182003772"
"morning-sweep-93","0.00014481055078892547","0.035971401101537084","0.0005709914580593541","0.03301379792863307","1.2078074216842651","0.9999996208424704","0.8701035112644612","0.8765332766165522","0.8829630419686433","0.1888066679239273","0.862","0.8635603052850613","0.8651206105701226"
