"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"dandy-sweep-70","0.00014275730760151742","0.0005688657177059369","0.000029985157997870363","1.336823582649231","0.9999998508497216","0.8615790541911914","0.8651760527981072","0.868773051405023","0.2902963161468506","0.86","0.8557484503296106","0.8514969006592211"
"upbeat-sweep-17","0.00014796781155418517","0.0005717163573856088","0.00002512022196021387","1.182701826095581","0.9999996492167508","0.8597523848183479","0.8650499135264343","0.8703474422345208","0.16780143976211548","0.848","0.8528951958154434","0.8577903916308869"
"stoic-sweep-58","0.00014358931071360888","0.0005689237543781673","0.000027989812332796017","1.3811721801757812","0.9999997027712064","0.8595494215546986","0.8649733786181426","0.8703973356815865","0.32293254137039185","0.862","0.8630900781335518","0.8641801562671035"
"wise-sweep-107","0.00014529239957412703","0.0005680480853821832","0.00002808599537552987","1.2743134498596191","0.999999972159152","0.8585346052364522","0.864784072870407","0.871033540504362","0.24240759015083313","0.842","0.8472306641082641","0.8524613282165282"
"atomic-sweep-113","0.00014148018118107997","0.0005740997968186476","0.000021638540604329336","1.3384782075881958","0.9999998611121054","0.8589405317637507","0.8647648703916676","0.8705892090195845","0.29153335094451904","0.848","0.8510470767226193","0.8540941534452385"
"crimson-sweep-103","0.00014137840919604622","0.0005728760242867286","0.000021448903163249733","1.2358057498931885","0.9999997888432413","0.8597523848183479","0.8647595104086919","0.8697666359990359","0.21172313392162323","0.864","0.8639285004387907","0.8638570008775812"
"astral-sweep-53","0.00014996723243575257","0.0005747145929594158","0.000020500698369594393","1.2051398754119873","0.9999999377528864","0.8583316419728029","0.8645916912846026","0.8708517405964021","0.1865956485271454","0.846","0.8532975998101338","0.8605951996202676"
"sunny-sweep-132","0.00014759252288836986","0.0005697557301570367","0.000022306364224249888","1.3771352767944336","0.9999999018351086","0.8601583113456465","0.8645398009175476","0.8689212904894487","0.32000547647476196","0.864","0.8630024019264966","0.8620048038529933"
"generous-sweep-40","0.0001422805127313188","0.0005705394816402918","0.000027631715930385983","1.3966714143753052","0.9999998469519724","0.8599553480819971","0.8644407678989484","0.8689261877158997","0.33409184217453003","0.834","0.8434950714100569","0.8529901428201137"
"pious-sweep-106","0.00014780145334406138","0.0005749309638135866","0.000023710877870401777","1.3056211471557615","0.9999999332394668","0.8583316419728029","0.8642888956991679","0.8702461494255329","0.26667892932891846","0.844","0.8519679620073719","0.8599359240147437"
